0,1,2,3,4,5
-1.5761382828964157,1,1.9729690277790422,2,2.468355620759854,3
-2.4495946885442215,1,-2.528916448938444,2,2.337712903298627,3
0.5231318123821929,1,0.5485277459411013,2,3.034404373208937,3
0.30452731735945493,1,2.1341627181866896,2,0.11583683789341936,3
0.8481679018515096,1,-1.9470563092917543,2,0.07888276034799224,3
0.3451035763512116,1,-0.6189953551166854,2,-1.9236070290962781,3
0.8183437431389597,1,1.8585473371535102,2,-1.1795126281087964,3
2.4708369353105653,1,1.8469638482708746,2,1.7976320999483422,3
-0.9847265781748766,1,-1.7204399360105733,2,1.3395461054248257,3
2.903037159333551,1,1.3097450560685715,2,2.8450387910043125,3
-0.21628425234164972,1,1.1815609837787875,2,-2.7035814703107266,3
-1.2684102677634748,1,2.740248550995677,2,0.9173277712182113,3
-2.147494215909984,1,-1.4252129928483706,2,0.6299774472665676,3
2.4876474790132344,1,0.1000846140657603,2,-3.046853344672399,3
0.5278915422056074,1,2.2176706214976223,2,-2.6855146205628717,3
1.990136974576047,1,0.30430799405297604,2,-1.0630212528950174,3
-1.7734066786027325,1,0.5745421721854931,2,-2.533424332614188,3
-1.6619151342193343,1,-0.8062460272916341,2,1.083386234516193,3
-0.6714003702461335,1,-2.244013882643665,2,0.0685078740829348,3
-2.8618117644464935,1,-0.5942854174457284,2,1.66553393545545,3
0.7923802256609895,1,0.440764263638183,2,-2.577263783479446,3
-1.711074209425772,1,-2.4913861449311296,2,-0.8944956526689505,3
2.2638793663330627,1,-1.6976242441038023,2,-1.533415751129021,3
-2.1470449222052386,1,1.4187840902345226,2,-0.9967601686336094,3
1.146972039149495,1,-0.7814297466940423,2,1.6187332789847177,3
-2.8946854188983338,1,0.20644887347981378,2,0.26943657241885033,3
0.2374098149376347,1,2.747104981904858,2,2.82153208400607,3
1.4174576787690745,1,0.8282319534071276,2,1.130900211235775,3
1.2434919635656234,1,1.6555255057801848,2,2.595473988313051,3
0.5128610807290936,1,0.19020566058757593,2,0.8157706853118238,3
2.8321333591862494,1,-2.5815114132087578,2,2.36029681909171,3
-0.04424547644846566,1,-1.1166371585731105,2,2.0304511294310847,3
-2.692181622101477,1,-0.6559985253046521,2,2.445410707630505,3
1.9636915534545603,1,2.8970665866744794,2,2.4689541971006452,3
1.0413534496627124,1,3.02329211658883,2,-0.4946302560549989,3
2.429725403068189,1,-2.4342972691194693,2,-1.678870458958917,3
-2.33244783653989,1,0.023523674489891455,2,3.044955398384012,3
-3.1226891371947483,1,2.0253282758165287,2,2.5916448179973433,3
0.7024708631192844,1,-0.916578971427104,2,2.461030247195369,3
0.7272849946493829,1,1.3318406310638862,2,0.6395197946851483,3
-2.7641781831354835,1,1.8533529789309755,2,-2.6808369340515514,3
0.670031195974214,1,3.0772746662074946,2,2.9607099723113857,3
-0.3511281854295052,1,2.3570047602286754,2,-2.5923727351403674,3
-0.6470987508561659,1,-1.5423138993043255,2,2.6477766002701424,3
-1.3824154152771209,1,2.6154201360414087,2,-0.7652564306810388,3
-0.08806599053686659,1,-2.5217753998309793,2,-1.77009201935807,3
0.12105100529298607,1,-2.4234073012238846,2,2.679667800820866,3
0.22902270856683105,1,0.7233404856992531,2,-1.6256451543809458,3
1.2282079591136759,1,-1.1016737076272731,2,2.304649853961884,3
0.023219367540205926,1,-1.038587712746918,2,0.881279424560554,3
0.007649932579872232,1,-0.8142227564690372,2,2.87181070105587,3
0.7463672095395828,1,0.5602198699346341,2,-2.244098418409857,3
-2.4311742932051184,1,-0.9296425681392,2,1.3327820462089344,3
1.0315842212338913,1,-2.775497799655448,2,-1.0578426237382397,3
-0.4076922352190584,1,-1.299460326078775,2,-0.2537460907242628,3
-1.9328918015048115,1,-1.8679459274349661,2,0.5368044509777508,3
1.543475134546922,1,0.6381530245506277,2,0.07496301029233798,3
0.7271964454388575,1,2.404502688320002,2,-3.115516344696794,3
2.248644547411959,1,-2.6504306831313693,2,-2.976782803359997,3
-0.4362744698078309,1,-1.7803220312709827,2,2.817131661472005,3
-1.0456707137970587,1,-2.37130471849025,2,1.006966544259539,3
-1.0506188164469221,1,0.029334658520337342,2,2.948673248250345,3
-0.5317173223738378,1,1.0639610804546038,2,-2.6347974546082304,3
-2.36965514732736,1,1.6931380494025792,2,2.260992637526627,3
-1.4865421047519753,1,-0.5558773109554953,2,0.3455223105670484,3
-1.4633749143847348,1,1.8547300506999997,2,-0.6054374658236812,3
-2.062923277935433,1,-2.599644013849841,2,-3.0709922638444813,3
-0.5798576577451282,1,2.1577407697548203,2,0.6312564825487978,3
-3.0848811353034185,1,-2.166429908811958,2,-0.5439831549779957,3
0.9920263683961634,1,-0.673231318013007,2,2.543163839098866,3
1.3231750192818943,1,-0.8745861213228445,2,1.7074781427435317,3
-2.4778362486877543,1,1.007623994200535,2,-1.5500961849533823,3
-2.1372341440423126,1,-1.6311772069926833,2,1.4932417869567187,3
0.24854804564159894,1,1.7296509119935806,2,-1.8351128349827799,3
-3.0588666696943894,1,-1.4977954028699831,2,-1.7992756763666085,3
-2.136751504689923,1,-2.802321211091986,2,0.5531837075439614,3
1.7374141247414343,1,-1.660979620431963,2,0.07205090135071357,3
-2.7643995799684946,1,2.6379583573520167,2,2.1401118653222246,3
-1.7391571136981194,1,0.5170584758714818,2,-0.13059372944854486,3
-1.7078259008699863,1,0.2841550062055007,2,2.011410778071011,3
-1.0378099261083178,1,2.1444228219073853,2,2.000951047574377,3
1.9993030924311634,1,-2.9130877940222772,2,0.7530686611948019,3
0.04519304793065704,1,1.4304154259208977,2,-0.35960533980594134,3
2.4738330299128943,1,-1.4813024612657644,2,2.3053029208623883,3
-1.299857504603982,1,-2.9145835880697155,2,-0.9971036353089677,3
-2.8148116234663116,1,0.9181209167587383,2,-0.09152343351716707,3
-0.9023006769972541,1,-1.9902929494244888,2,1.5941341814457717,3
1.7182583602813288,1,-0.9221355133363143,2,-1.396309569233478,3
0.44804590495031427,1,2.9638745430206015,2,-0.7077599970163551,3
3.0068592503257463,1,-2.963447528443195,2,-0.09509042389632993,3
-1.73328429750586,1,3.063022915629457,2,-0.29936026483656164,3
-1.8359871627071311,1,1.6037618021940983,2,1.5592241411051138,3
2.5062088563213125,1,1.111675173999366,2,-3.0607235758058615,3
-2.602549208490113,1,-0.02723934593863797,2,1.9702108559038018,3
0.5499982006657782,1,2.184566126956107,2,-0.8950917666123339,3
-1.2516982460351214,1,2.950242093238735,2,-2.828860813669615,3
1.8372827462670402,1,1.122330159457416,2,-2.5160290995407975,3
-2.40503566212349,1,-2.911705605662311,2,-2.3300304777708183,3
1.8068448531348356,1,1.655476687350185,2,-1.4280137111217432,3
2.382952995547355,1,-2.194363447390241,2,3.136945252777436,3
-0.4237450537127594,1,0.7599698636733616,2,1.6444598452895551,3
0.6921242774155698,1,0.27588328794632977,2,-2.0417445446961144,3
0.19145193260562454,1,-1.6030660190518142,2,-3.135794476568028,3
-2.4102215253559374,1,0.2574734590763881,2,-0.2533688255427955,3
-1.1483334665457,1,-0.017744858065927627,2,-1.8002195651228297,3
0.5119489541827678,1,-1.7380545640942153,2,0.5072375608280972,3
1.4467235407533483,1,-3.101861758368167,2,-1.193670007648037,3
2.9231168207114546,1,2.5086486799152308,2,3.0004827993113503,3
-1.2121811041485426,1,3.119070907780716,2,2.823906798011202,3
-2.708916340271253,1,-2.0309252807162137,2,-2.5075505731698478,3
-1.240299303865859,1,2.195604441165421,2,-0.7992516020788183,3
-1.335041593500048,1,1.819791074277485,2,1.6146025912810051,3
-0.532470616648367,1,-2.019430164708697,2,3.132925726120657,3
0.9540874324079471,1,-1.516350975619819,2,2.6344877310731913,3
0.7810461277111385,1,-0.17510533194330424,2,1.6580458527541602,3
-3.059599426356577,1,-0.6315707505505377,2,0.22321902220122825,3
1.1072413573095599,1,2.418966857323211,2,-3.044317886160201,3
-2.1406718938849396,1,-0.9256887637795619,2,-1.757599678368209,3
0.8755054901725137,1,2.445199080469842,2,-1.1700768346929442,3
2.3851349447576196,1,2.725004912643617,2,-2.0957934872598054,3
1.675853158185614,1,0.28073022712150975,2,-2.848933522302721,3
1.3682873971212972,1,-2.2821850352260427,2,-3.113052614089427,3
1.9889515973588576,1,-2.94206535053957,2,-0.9000656559976923,3
1.6441463238984229,1,2.851120656370714,2,0.18771695742163264,3
0.32197323888700113,1,0.9481412455616853,2,-1.2514935764542936,3
-2.4547596807908434,1,2.611382419061215,2,-2.209092034495846,3
-2.542051295312156,1,1.0214576893858203,2,2.756563795925268,3
-0.6102394084263221,1,0.7578526216288295,2,2.4174780165312333,3
-0.9326362224117783,1,-0.21101055939993696,2,-0.03606296561607358,3
-0.16964921877486816,1,2.940173867351275,2,-1.1225366501261607,3
3.0646890659865402,1,-2.594047254973283,2,2.2551517609996834,3
0.04281429465522635,1,1.0649301662577084,2,0.8555831043572995,3
-2.3241357905079214,1,-3.0411211404231553,2,-2.2223457246975915,3
0.7810992670496071,1,-1.1735831360095497,2,2.3065290845289894,3
-1.1128035344895446,1,-2.4319457038805155,2,2.7093707828420426,3
2.4820558971972275,1,-2.0114043551475067,2,1.5212696903886043,3
1.9375180365169777,1,-2.4956783106758693,2,-2.157641326054997,3
-2.1242137980519455,1,1.6229916241963958,2,0.035321850229032226,3
1.2426985758229367,1,-1.6929319363033752,2,-1.76852927947174,3
-1.944164849668067,1,2.2506682350997425,2,0.5412676019763989,3
-0.41009140050190807,1,2.403505012282597,2,-2.9541599570551953,3
1.8812391208293526,1,0.7139217755420675,2,0.6872182346462079,3
2.7710641623236603,1,1.1296712917261322,2,-1.1769000640086018,3
-3.0859068903082605,1,1.4826627344408143,2,-2.0170143305273887,3
-0.25107145448834967,1,-0.49735075615058255,2,0.5566700306160057,3
2.683411488490309,1,2.350370295062069,2,-2.1523971177328733,3
-1.8855159126890804,1,-2.59803338342481,2,0.6144693222223769,3
-2.958495522625735,1,1.8891713513077155,2,-1.885987446475522,3
3.0722202794427904,1,0.5668037769490692,2,1.8257015285911429,3
2.1517200692520264,1,1.4461156771552197,2,-1.6875997755086165,3
0.9177862770410883,1,-1.2624080242806015,2,0.9499041934443184,3
2.124186158945472,1,-2.7500378572268955,2,0.9802502432578599,3
3.078463968437017,1,-0.726995298314506,2,-2.9976493523765555,3
-2.025824036317094,1,0.30454630201205424,2,2.6462648187318614,3
0.8212020342194215,1,-2.39472197261871,2,0.5241138996739259,3
2.7581654234177133,1,0.36322231768547386,2,1.4370273025876399,3
2.5369653015737406,1,1.578057919629873,2,1.0930164643459515,3
2.208918645908433,1,-2.9116828423249888,2,0.06438290476823028,3
2.155130026821884,1,-2.9323021030809704,2,-2.4437106744572157,3
2.7101845339159283,1,1.3030163678059328,2,2.885052076917204,3
2.118738669658394,1,1.3185412497465885,2,-0.6121669809686017,3
2.3273445311955463,1,-2.574546536331896,2,-1.412635540483902,3
-2.5590642770526366,1,-0.4470523958927557,2,-0.0394136854575633,3
0.8433246638962286,1,2.3774212710288216,2,1.9269688542357706,3
1.0602538975723235,1,2.899206062298542,2,-1.3574519274869465,3
2.038058027441335,1,0.8004706700881346,2,0.7064629107504876,3
1.5013744941079947,1,0.7450674330527476,2,1.5309712020119592,3
1.6914754033127366,1,1.7098167442452468,2,0.09459013968646435,3
-2.9678260923068085,1,2.7993031880457506,2,-0.41033878257880785,3
0.5833871819771494,1,-2.3157378926380128,2,-3.030848518342435,3
-1.859861236125897,1,3.065361410163187,2,2.664456270150213,3
-0.032011895353482256,1,2.944057494606864,2,0.21145738449573148,3
2.9509558574402384,1,0.5621369236174267,2,-1.6096666996530125,3
-2.991491365160962,1,1.9395574137220652,2,-0.9647365227987454,3
1.345293410507188,1,0.23536802497676623,2,0.5591042238521946,3
0.5599820104023596,1,2.0779885593642113,2,1.205956492716826,3
0.6651759678433797,1,-2.3195442762035725,2,0.04505053406625237,3
2.698230937177084,1,1.676135755427972,2,-2.4312269369748796,3
1.1261886344501946,1,2.7483001741044175,2,-0.333929683103519,3
0.23697065138425222,1,0.12671439774194404,2,-1.8402490962815017,3
-2.4499460512621187,1,-1.9076679588597967,2,2.516538266485723,3
2.3822719735085967,1,0.8147670679298491,2,1.3247234783036212,3
3.043348862005547,1,-0.7147378116113736,2,2.1592145227264776,3
2.085235650404745,1,-2.2188630409161094,2,0.8746018481579174,3
-2.450339953465098,1,-2.750807755695623,2,-1.5205509586585806,3
3.0083769683119037,1,1.5050795280236136,2,0.07289435952259593,3
2.9730230625294904,1,2.2906082869985864,2,-0.4830179064855482,3
0.7218094176913481,1,-0.2209105576024979,2,2.685277544484949,3
-0.061558976069594706,1,-0.6920804444289499,2,-2.625709730733724,3
-1.4132450594048749,1,-1.5555513525884725,2,2.5836549813205325,3
-1.4960258657588765,1,-2.0921662352733295,2,-1.0629852199110612,3
2.817828514247778,1,0.8041760279820416,2,1.043540543150617,3
1.7086000256319123,1,-0.6327701909991887,2,-1.1015478528200346,3
-3.08092931704427,1,2.6612695826507213,2,-0.4932895518177003,3
-1.2922602109307801,1,-0.6449313879937568,2,0.6642793759029759,3
-1.1030567503668163,1,0.46720609160464077,2,-2.883430026138183,3
2.401547340721649,1,1.2730458382437213,2,1.4966083786250195,3
-2.7230912862955696,1,2.6288086138959574,2,0.10552360583329534,3
-1.5580262419793187,1,1.7862788953835507,2,-2.110900821863326,3
-0.6003588779969369,1,-0.5922478159079945,2,-1.257851339726344,3
-2.7533135788272918,1,1.6949751319672197,2,1.6312413834342356,3
1.3585165572438962,1,-2.719469704803541,2,0.6105484305948492,3
-0.4516498262906743,1,1.9944245452074432,2,-0.7312030809091707,3
1.9469797665628423,1,2.7457461946626136,2,1.3648466951536093,3
2.8951165885741297,1,-1.4457837059166767,2,2.512388067764234,3
0.8656959812835527,1,-0.7428472634551904,2,2.1262444145950194,3
-0.6225709446518035,1,-0.17158168742452062,2,-1.2788771970190331,3
2.0721626294156064,1,0.33121032864697675,2,2.6476228278739233,3
2.909408915334115,1,-1.8033379935400875,2,1.224803530089761,3
1.49852277455778,1,0.04541173481127325,2,-2.960924611864927,3
0.1105894878378173,1,2.8879403404534845,2,0.11869295283703041,3
0.6809970755506551,1,1.2838591735231741,2,-0.5466958567035007,3
-0.5853188514919307,1,-1.90702424598846,2,-2.8621274456871975,3
