-0.8208874836412664,-0.6483024306181412,1,-1.4889861379987257,-1.4147249214278113,2,-2.2055806517249907,-2.058047314741612,3,-2.986769931048617,-2.9486100472988075,4,-3.7538457645544403,-3.5269896751744705,5,-1.2062120133140941,-0.265073325909591,6.0,-2.0121152385865586,-0.5339137342301908,7.0,-2.9186831677360683,-0.7950693372013578,8.0,-3.9627870183610576,-0.8993362808364908,9.0,-4.880604843439225,-1.2410069383951658,10.0,-0.5601577869429948,0.8873117869876693,11.0,-1.2825567733625411,1.6355878214501751,12.0,-1.8529202340658344,2.2855266588620564,13.0,-2.3479883169208167,3.3109493217973043,14.0,-3.024258093753156,4.0001939142092455,15.0
0.06224072427123516,0.9408549765264287,1,0.02356480481276657,2.17231954403707,2,0.202937696423664,3.091051703089394,3,0.08945891630468071,4.070412029925826,4,0.15152416586480683,4.939202460645956,5,-0.596522774532784,0.7606941428391252,6.0,-1.1183163914549379,1.5943040253255087,7.0,-1.739711575581173,2.3833862343053474,8.0,-2.079894946333653,3.418106134982808,9.0,-2.835338190732822,4.28256376552792,10.0,,,,,,,,,,,,,,,
-0.07507738176059177,-1.0699225922554978,1,-0.07517793762519445,-2.0886890785899013,2,-0.17396518015073995,-3.1663420430175955,3,-0.21165556883972522,-4.0353056717227265,4,-0.35493790725532975,-5.182575686253775,5,0.5727563985185375,-0.7378005263288606,6.0,1.2846739000778238,-1.430678005731132,7.0,2.0248129558602934,-2.133500968216117,8.0,2.607630180755919,-3.139864104183261,9.0,3.17433768332945,-3.889149912104334,10.0,,,,,,,,,,,,,,,
-0.9634819905763904,-0.06247164502567121,1,-1.9527780920300295,-0.2792059116312841,2,-2.910061840819492,-0.39141311642851406,3,-3.9666187319383632,-0.5919433711084378,4,-4.811267239046829,-0.625058096058875,5,-0.4893306288607636,0.9485081162108284,6.0,-1.0046210774917943,1.6846910745536194,7.0,-1.4974018086296241,2.5174698872459977,8.0,-2.0946243689320023,3.440251515888549,9.0,-2.4945172338665342,4.256222408464079,10.0,,,,,,,,,,,,,,,
-0.03369773515271891,1.0682029525543024,1,-0.25148301717751526,1.9604726487934963,2,-0.2415353714225932,3.085466310389884,3,-0.4127623964114364,4.001986914144122,4,-0.5307929964330071,5.0882740475274355,5,-0.7204918195887562,0.8675420215944315,6.0,-1.2959096602555753,1.4033437917862535,7.0,-2.134845369257757,2.1660379425917897,8.0,-2.8963286016545284,2.9667291931974504,9.0,-3.4706413315082107,3.5105608403163857,10.0,,,,,,,,,,,,,,,
-0.4225829947275977,-0.8959577150884277,1,-0.9451956513649273,-1.7645130221473548,2,-1.450436750252059,-2.763777411658153,3,-1.6332569910341619,-3.661164368805666,4,-2.2806209985146024,-4.570280732090574,5,1.1056004117839178,0.3352673116986864,6.0,1.8524664545800558,0.4387336760615032,7.0,2.772353569649138,0.8886251001036736,8.0,3.89016277229726,1.0698735726969313,9.0,4.949134776445379,1.2833001013525338,10.0,,,,,,,,,,,,,,,
-0.41535959972375985,-1.1460100315253932,1,-0.7044038468415655,-1.9628637970648954,2,-1.002921137578856,-2.9225307218526506,3,-1.5738146745288089,-3.8865795267050984,4,-1.7301877017773202,-4.70056427555644,5,-0.6861146471270375,0.7399088806567714,6.0,-1.3188595782659647,1.4966038098319006,7.0,-1.886889369969578,2.226428035503507,8.0,-2.731083161540814,2.8476868797413672,9.0,-3.313262278132849,4.018969823697972,10.0,-1.1050044394084344,0.1729555610097646,11.0,-2.0054986072004843,-0.04101527070100927,12.0,-2.8443030634166666,-0.1137258956477066,13.0,-3.8080616010386814,-0.3579311578197612,14.0,-4.969652093031508,-0.35231131519367387,15.0
0.5554411615544336,-0.9253489078444732,1,1.2083944918768035,-1.7158256278247241,2,1.999564690339753,-2.2986944536796163,3,2.5495133328030635,-3.2457639700666374,4,3.2246422458404513,-3.8891679010621787,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.7251299489880265,0.7762260752907197,1,-1.508695190802516,1.278007444246784,2,-2.164973214149386,1.9586999953374657,3,-3.05504367840935,2.453519084337622,4,-3.8014739798526715,3.185254848132675,5,0.05513384027020947,-1.01321350441496,6.0,0.21689848518540375,-1.9901575857726106,7.0,0.30296969521669015,-2.934606665914181,8.0,0.554488456425151,-3.994487264961665,9.0,0.7617870667463491,-4.989300138953895,10.0,,,,,,,,,,,,,,,
1.0374381165676705,0.19906307445797083,1,2.0716500868779675,0.026439874449614875,2,2.922285661339684,0.373610761143408,3,3.858381827054074,0.5599404100543595,4,5.0044083136823545,0.8262925515672344,5,0.4474506170662347,-0.921639131095038,6.0,1.0651318165603805,-1.5381140757177205,7.0,1.5748958004049913,-2.709467200626746,8.0,2.098978080623926,-3.5238596140577627,9.0,2.3908524406126817,-4.405572691848466,10.0,,,,,,,,,,,,,,,
